ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Borough,Country,Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Give_Way,Stop,Amenity,Junction,Station,Railway,No_Exit,Crossing,Roundabout,Turning_Loop,Traffic_Calming,Traffic_Signal,Civil_Twilight
A-144298,2,2020/11/19 21:12,2020/11/19 22:48,29.660341,-95.301653,0.062,Incident on ASHBURN ST near PRENTISS DR Drive with caution.,6900, Villa Dr,R,Houston,Harris,TX,77061-2624,Southeast,US,US/Central,68,68,90,30.21,8,ESE,9,0,Fair,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-144628,2,2020/1/22 6:51,2020/1/22 8:42,29.679461,-95.250648,0,Accident on Galveston Rd at Brookglen Dr.,nan,Brookglen Dr,R,Houston,Harris,TX,77017,Southeast,US,US/Central,48,42,80,30.12,10,ESE,14,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-144734,2,2020/1/17 6:50,2020/1/17 8:08,29.664295,-95.463982,0,Accident on Post Oak Rd at Willowbend Blvd.,nan,Willowbend Blvd,R,Houston,Harris,TX,77035,Southwest,US,US/Central,63,63,94,30.19,5,E,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-144841,2,2020/11/6 13:37,2020/11/7 1:16,29.735752,-95.626742,0.197,Stationary traffic on FM-1093 from Rolk Rd to Wickersham Ln due to accident.,nan,Westheimer Rd,R,Houston,Harris,TX,77077,Southwest,US,US/Central,79,79,44,29.96,10,E,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-145231,2,2020/10/26 22:22,2020/10/27 1:35,29.693879,-95.299533,0.025,Incident on TELEPHONE RD near GOLFWAY ST Drive with caution.,4672, Telephone Rd,R,Houston,Harris,TX,77087-2314,Southeast,US,US/Central,75,75,84,29.91,10,ESE,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-145766,2,2020/11/30 10:13,2020/11/30 11:14,29.678038,-95.602676,0,Accident on Bissonnet St at Dairy Ashford Rd.,9200,S Dairy Ashford Rd,R,Houston,Harris,TX,77099-4904,Southwest,US,US/Central,46,39,47,30.33,10,N,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-146227,2,2020/11/5 10:13,2020/11/5 14:21,29.742858,-95.396947,0.036,Incident on WESTHEIMER RD near MULBERRY ST Drive with caution.,1423, Westheimer Rd,L,Houston,Harris,TX,77006-2616,Inner Loop,US,US/Central,73,73,66,30.2,10,E,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-146978,3,2020/2/18 9:57,2020/2/18 10:42,29.942589,-95.414673,0,Right hand shoulder blocked due to accident on I-45 Southbound at Exits 60B 60C 60D TX-8-BELTWAY Sam Houston Pkwy.,nan,I-45 N,R,Houston,Harris,TX,77060,Northeast,US,US/Central,73,73,84,29.88,4,SSE,12,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-146993,2,2020/11/25 8:50,2020/11/25 9:19,29.724895,-95.476501,0,Accident on Chimney Rock Rd at Westpark Dr.,nan,Westpark Tollway W,R,Houston,Harris,TX,77081,Southwest,US,US/Central,68,68,70,30,10,NNW,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-147056,2,2020/3/18 8:05,2020/3/18 9:16,29.743011,-95.358253,0,Accident on St Joseph Pkwy Westbound at Emancipation Ave.,1852,Emancipation Ave,R,Houston,Harris,TX,77003,Inner Loop,US,US/Central,72,72,87,29.96,10,SE,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-147162,4,2020/6/18 15:56,2020/6/18 16:41,29.81036,-95.37394,0,At I-610/Exit 51 - Accident. Three lanes blocked.,nan,I-45 N,R,Houston,Harris,TX,77009,Inner Loop,US,US/Central,91,91,39,29.91,10,SSE,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-147285,3,2020/5/29 5:49,2020/5/29 6:49,29.78394,-95.46016,0,At I-10/Katy Fwy/I-610 - Accident. Three lanes blocked.,nan,Katy Tollway,R,Houston,Harris,TX,77024,Southwest,US,US/Central,71,71,93,29.94,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-147442,2,22:46.0,37:47.0,29.785184,-95.353892,0.081,Incident on CHAPMAN ST near LUZON ST Drive with caution.,1398, Genova St,R,Houston,Harris,TX,77009-7958,Inner Loop,US,US/Central,65,65,93,29.89,1,CALM,0,0.1,Light Rain with Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-148613,2,2020/9/24 16:20,2020/9/24 19:41,29.674273,-95.499846,0.16,Incident on PAISLEY ST near ALBURY DR Drive with caution.,9736, Albury Dr,R,Houston,Harris,TX,77096,Southwest,US,US/Central,75,75,71,29.85,10,N,8,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-148745,2,2020/11/26 22:51,2020/11/27 1:30,29.822644,-95.5415,0.011,Incident on KEMPWOOD DR near TEAGUE RD Drive with caution.,10077, Kempwood Dr,L,Houston,Harris,TX,77080,Northwest,US,US/Central,71,71,84,29.92,10,ESE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-148934,2,2020/11/7 12:47,2020/11/7 18:56,29.680634,-95.602932,0.06,Incident on S DAIRY ASHFORD RD near SHANNON HILLS DR Drive with caution.,9049, S Dairy Ashford Rd,L,Houston,Harris,TX,77099-1215,Southwest,US,US/Central,81,81,42,29.9,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-149915,2,2020/12/20 23:50,2020/12/21 1:50,29.695935,-95.297876,0.008,Incident on S LOOP EB near WOODRIDGE DR Drive with caution.,7301, South Loop E,R,Houston,Harris,TX,77087-3701,Southeast,US,US/Central,49,49,93,30.09,0.25,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-150089,2,2020/8/17 8:04,2020/8/17 8:49,29.67886,-95.464828,0,Accident on Braeswood Blvd at Millbury Dr.,nan,Millbury Dr,R,Houston,Harris,TX,77096,Southwest,US,US/Central,76,76,82,29.99,10,SE,9,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-150640,2,2020/12/23 20:02,2020/12/23 22:41,29.822115,-95.56996,0.096,Incident on BRITTMOORE RD near KEMPWOOD DR Drive with caution.,2700, Brittmoore Rd,R,Houston,Harris,TX,77043-1906,Northwest,US,US/Central,71,71,90,29.79,10,WSW,6,0,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-150657,2,2020/11/22 2:36,2020/11/22 8:45,29.742419,-95.497591,0.119,Incident on WINROCK BLVD near ELLA LEE LN Drive with caution.,2408, Winrock Blvd,R,Houston,Harris,TX,77057-4308,Southwest,US,US/Central,67,67,81,30.1,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-151100,2,2020/2/19 7:42,2020/2/19 9:47,29.79492,-95.378571,0,Accident on Main St at Fugate St.,696,Fugate St,L,Houston,Harris,TX,77009-5142,Inner Loop,US,US/Central,58,58,84,30.15,10,NNE,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-151248,2,2020/11/26 20:27,2020/11/26 23:06,29.694336,-95.285109,0.026,Incident on GULF FWY NB near DETROIT ST Drive with caution.,7343, Gulf Fwy,L,Houston,Harris,TX,77017-1595,Southeast,US,US/Central,72,72,81,29.94,10,E,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-151611,2,2020/10/30 1:02,2020/10/30 5:15,29.737751,-95.496342,0.028,Incident on WESTHEIMER RD near WINROCK BLVD Drive with caution.,2698, Winrock Blvd,R,Houston,Harris,TX,77057-4306,Southwest,US,US/Central,53,53,71,30.13,10,N,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-151811,2,2020/10/22 14:51,2020/10/22 18:11,29.937441,-95.483231,0,Right lane blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Eastbound at Antoine Dr.,nan,Antoine Dr,R,Houston,Harris,TX,77086,Northwest,US,US/Central,87,87,55,29.8,10,ESE,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-152348,2,2020/12/30 8:56,2020/12/30 13:20,29.752422,-95.611236,0.039,Incident on BEACONSHIRE RD near E WELLESFORD Drive with caution.,1613, Beaconshire Rd,R,Houston,Harris,TX,77077-3865,Southwest,US,US/Central,69,69,90,29.85,10,SE,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-152519,2,2020/12/17 20:35,2020/12/17 22:53,29.60032,-95.387604,0.061,Incident on SOUTH FWY near FELLOWS RD Drive with caution.,13440, South Fwy,R,Houston,Harris,TX,77047-1932,Southeast,US,US/Central,46,44,71,30.27,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-152773,2,2020/1/23 11:46,2020/1/23 12:54,29.725595,-95.468239,0,Accident on Westpark Dr at Rice Ave.,nan,Westpark Dr,R,Houston,Harris,TX,77056,Southwest,US,US/Central,63,63,70,29.91,10,WNW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-152992,2,2020/12/20 15:20,2020/12/20 17:17,29.699434,-95.493143,0.057,Incident on HILLCROFT AVE near ROWAN LN Drive with caution.,7308, Hillcroft Ave,L,Houston,Harris,TX,77074,Southwest,US,US/Central,68,68,42,30.02,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-154202,2,2020/11/14 12:58,2020/11/14 21:16,29.705089,-95.52006,0.389,Stationary traffic from Fondren Rd (Bellaire Blvd) to US-59/Southwest Fwy (Bellaire Blvd) due to accident.,7655, Bellaire Blvd,L,Houston,Harris,TX,77036-5805,Southwest,US,US/Central,85,85,61,29.85,10,S,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-154571,2,2020/12/9 2:50,2020/12/9 4:05,29.77768,-95.372174,0.347,Incident on I-10 EB near I-45 Three lanes blocked. Expect delays.,nan,I-10 E,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,49,49,80,30.16,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-154733,3,2020/1/3 21:16,2020/1/3 22:03,29.73052,-95.410606,0,Right and center lane blocked and right hand shoulder blocked due to accident on I-69 Southbound before Shepherd Dr.,4001,S Shepherd Dr,L,Houston,Harris,TX,77098,Inner Loop,US,US/Central,54,54,77,30.07,10,W,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-155179,2,2020/12/7 8:00,2020/12/7 9:17,29.713286,-95.266302,0.552,Incident on I-610 WB near TX-225 Expect long delays.,nan,I-610 S,R,Houston,Harris,TX,77012,Inner Loop,US,US/Central,48,48,68,30.16,10,NNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-155282,2,2020/12/24 20:26,2020/12/24 23:26,29.779791,-95.42202,0.136,Incident on DARLING ST near COHN ST Drive with caution.,2298, Cohn St,R,Houston,Harris,TX,77007-1823,Inner Loop,US,US/Central,43,38,43,30.25,10,SW,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-155456,2,2020/10/22 20:23,2020/10/22 23:55,29.657431,-95.402151,1.077,Incident on ALMEDA RD near AIRPORT BLVD Drive with caution.,1800, Reed Rd,L,Houston,Harris,TX,77045,Southwest,US,US/Central,79,79,82,29.88,10,SE,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-155642,2,2020/2/14 18:59,2020/2/14 19:58,29.842911,-95.473137,0,Accident on Antoine Dr at Golden Forest Dr.,5398,Antoine Dr,R,Houston,Harris,TX,77091-4955,Northwest,US,US/Central,54,54,53,30.27,10,ESE,7,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-156168,2,2020/5/7 8:04,2020/5/7 9:45,29.73855,-95.34343,0,Accident on Leeland St at Milby St.,1612,Milby St,R,Houston,Harris,TX,77003-5608,Inner Loop,US,US/Central,71,71,70,30.09,10,E,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-156519,2,2020/9/23 16:04,2020/9/23 17:22,29.70178,-95.295692,0,Accident on Woodridge Dr at Gulf Fwy.,nan,Gulf Fwy,R,Houston,Harris,TX,77087,Southeast,US,US/Central,81,81,69,29.75,10,NNW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-156605,2,2020/9/15 23:40,2020/9/16 4:42,29.686531,-95.558357,0.012,Incident on W SAM HOUSTON PKY SB near SPICE LN Drive with caution.,10001, Spice Ln,R,Houston,Harris,TX,77072-5033,Southwest,US,US/Central,80,80,81,29.83,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-156667,2,2020/10/27 23:37,2020/10/28 1:26,29.814776,-95.361243,0.014,Incident on IRVINGTON BLVD near REID ST Drive with caution.,nan,Reid St,R,Houston,Harris,TX,77022,Northeast,US,US/Central,63,63,90,29.84,6,N,10,0.01,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-157149,2,2020/12/24 5:32,2020/12/24 14:29,29.859433,-95.329088,0.093,Incident on PARKER RD near LARRY ST Drive with caution.,3916, Parker Rd,R,Houston,Harris,TX,77093-5814,Northeast,US,US/Central,42,35,45,30.13,10,NNW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-157311,2,2020/4/20 18:27,2020/4/20 19:30,29.72607,-95.333092,0,Accident on Gulf Fwy at Dumble St.,2199,Dumble St,L,Houston,Harris,TX,77023,Inner Loop,US,US/Central,79,79,56,29.78,10,SE,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-157339,2,2020/10/29 18:13,2020/10/29 20:15,29.737268,-95.538598,0.012,Incident on WESTHEIMER RD near S GESSNER RD Drive with caution.,9678, Westheimer Rd,R,Houston,Harris,TX,77063-3205,Southwest,US,US/Central,62,62,50,30.02,10,NNW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-157932,2,2020/2/3 7:51,2020/2/3 10:07,29.743731,-95.357651,0,Accident on Emancipation Ave at Jefferson St.,2398,Jefferson St,R,Houston,Harris,TX,77003-5226,Inner Loop,US,US/Central,63,63,84,29.89,10,S,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-158033,2,2020/12/13 23:37,2020/12/14 2:49,29.845555,-95.38735,0.075,Incident on E TIDWELL RD near BARRETT ST Drive with caution.,753, E Tidwell Rd,R,Houston,Harris,TX,77022-1823,Northeast,US,US/Central,47,39,68,30.17,10,NW,21,0,Mostly Cloudy / Windy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night
A-158269,2,2020/9/12 23:32,2020/9/13 4:10,29.885189,-95.298734,0.115,Incident on HARTWICK RD near DANFORD LN Drive with caution.,6100, Hartwick Rd,R,Houston,Harris,TX,77016-1337,Northeast,US,US/Central,81,81,79,29.78,10,ENE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-158489,3,2020/6/4 16:53,2020/6/4 17:08,29.77688,-95.38401,0,At Taylor St/Exit 767B - Accident. Right lane blocked.,nan,US-90 E,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,91,91,55,29.81,10,SSE,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-158510,4,2020/4/25 11:29,2020/4/25 12:29,29.74058,-95.36522,0,At I-45 - Accident. Left lane blocked.,nan,US-59 N,R,Houston,Harris,TX,77004,Inner Loop,US,US/Central,81,81,39,29.97,10,N,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-158546,2,2020/12/14 4:03,2020/12/14 4:48,29.72756,-95.370499,0,Accident on Barbee St at Emancipation Ave.,2401,Barbee St,L,Houston,Harris,TX,77004-5281,Inner Loop,US,US/Central,44,37,71,30.19,10,N,15,0,Cloudy,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-158681,2,2020/11/11 9:54,2020/11/11 11:46,29.704275,-95.560104,0,Accident on Bellaire Blvd at Rogerdale Rd.,10193,Bellaire Blvd,L,Houston,Harris,TX,77072-5203,Southwest,US,US/Central,76,76,67,29.89,10,NE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-158785,2,2020/8/31 6:13,2020/8/31 7:31,29.736555,-95.584991,0,Accident on FM-1093 Westheimer Rd at Crescent Park Dr.,nan,Crescent Park Dr,R,Houston,Harris,TX,77077,Southwest,US,US/Central,82,82,94,29.71,9,SSE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-158840,2,2020/5/20 12:15,2020/5/20 13:00,29.740423,-95.365662,0,Right lane blocked due to accident on TX-288 Northbound at McGowen St.,nan,McGowen St,R,Houston,Harris,TX,77004,Inner Loop,US,US/Central,87,87,59,29.81,10,S,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-159006,2,2020/11/13 4:50,2020/11/13 10:17,29.723977,-95.366057,0.016,Incident on WHEELER ST near ENNIS ST Drive with caution.,2916, Wheeler St,R,Houston,Harris,TX,77004-5387,Inner Loop,US,US/Central,71,71,87,30,7,ENE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-159870,3,2020/3/14 17:03,2020/3/14 18:02,29.72879,-95.460442,0,Right hand shoulder blocked due to accident on I-610 Southbound at Exit 8 / I-69.,nan,I-69 N,R,Houston,Harris,TX,77027,Inner Loop,US,US/Central,79,79,64,30.06,10,SSE,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-160021,2,2020/10/7 13:33,2020/10/7 14:48,29.938892,-95.361746,0.536,Incident on BELTWAY 8 FRONTAGE RD EB near ALDINE WESTFIELD RD Expect long delays.,nan,N Sam Houston Tollway E,R,Houston,Harris,TX,77032,Northeast,US,US/Central,87,87,43,29.88,10,NNE,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-160144,2,2020/9/10 19:43,2020/9/10 21:00,29.784396,-95.577868,0.267,Incident on I-10 EB near WILCREST DR Expect long delays.,nan,I-10 E,R,Houston,Harris,TX,77079,Southwest,US,US/Central,79,79,72,29.99,10,NNW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-160370,2,2020/11/20 4:45,2020/11/20 6:42,29.835236,-95.553376,0.127,Incident on ROCKCREST DR near DURBAN DR Drive with caution.,10601, Rockcrest Rd,R,Houston,Harris,TX,77041-8714,Northwest,US,US/Central,67,67,93,30.09,0.75,E,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-160745,2,2020/12/11 21:01,2020/12/11 22:58,29.774207,-95.397529,0.079,Incident on HEIGHTS BLVD near KOEHLER ST Drive with caution.,nan,E 2nd St,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,70,70,90,29.82,9,SSW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-160798,2,2020/11/14 22:25,2020/11/14 23:40,29.664663,-95.259393,2.93,Incident on I-45 NB near BROADWAY ST Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77017,Southeast,US,US/Central,76,76,87,29.87,10,S,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-160930,2,2020/11/14 4:35,2020/11/14 9:06,29.737379,-95.529051,0.051,Incident on WESTHEIMER RD near W SHADY LN Drive with caution.,9398, Westheimer Rd,R,Houston,Harris,TX,77063-3412,Southwest,US,US/Central,70,70,90,29.92,9,SE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-160965,2,2020/8/13 17:12,2020/8/13 17:56,29.742081,-95.430031,0,Accident on Westheimer Rd at Buffalo Speedway.,nan,Westheimer Rd,R,Houston,Harris,TX,77019,Inner Loop,US,US/Central,97,97,41,29.85,10,WSW,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-161044,2,2020/12/17 11:13,2020/12/17 12:19,29.7376,-95.500938,0,Accident on Voss Rd at Hillcroft Ave.,7501,Westheimer Rd,L,Houston,Harris,TX,77063-4614,Southwest,US,US/Central,50,50,52,30.32,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-161177,2,2020/8/2 8:31,2020/8/2 10:15,29.688551,-95.340485,0,Accident on Yellowstone Blvd at Martin Luther King Blvd.,nan,Martin Luther King Jr Blvd,R,Houston,Harris,TX,77021,Inner Loop,US,US/Central,82,82,76,29.95,10,NW,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-161304,2,2020/4/9 16:47,2020/4/9 17:16,29.715647,-95.377945,0,Right and center lane blocked due to accident on TX-288 Northbound at Macgregor Way.,5915,South Fwy,L,Houston,Harris,TX,77004,Inner Loop,US,US/Central,90,90,52,29.68,10,SSE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-161320,2,2020/12/14 18:33,2020/12/14 20:48,29.766406,-95.347753,2.595,Stationary traffic on US-59 S - I-69 S from Lorraine St (US-59) to TX-288 (US-59) due to accident.,nan,I-69 S,R,Houston,Harris,TX,77003,Inner Loop,US,US/Central,47,44,71,30.14,10,SE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-161556,2,2020/12/21 3:17,2020/12/21 9:05,29.715512,-95.418429,0.029,Incident on KIRBY DR near UNIVERSITY BLVD Drive with caution.,6209, Kirby Dr,L,Houston,Harris,TX,77005-3142,Inner Loop,US,US/Central,47,47,93,30.08,10,CALM,0,0,Shallow Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-161582,2,2020/10/28 0:11,2020/10/28 6:47,29.673057,-95.377925,0.171,Incident on CANYON ST near SHELBY CIR Drive with caution.,8198, Canyon St,R,Houston,Harris,TX,77051-1125,Southeast,US,US/Central,63,63,90,29.82,7,N,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
